Suburb,State,Postcode,Longitude ,Latitude 
SYDNEY,NSW,1167,151.268071,-33.794883
SYDNEY,NSW,1168,151.268071,-33.794883
SYDNEY,NSW,1169,151.268071,-33.794883
SYDNEY,NSW,1170,151.268071,-33.794883
SYDNEY,NSW,1171,151.268071,-33.794883
SYDNEY,NSW,1172,151.268071,-33.794883
SYDNEY,NSW,1173,151.268071,-33.794883
SYDNEY,NSW,1174,151.268071,-33.794883
SYDNEY,NSW,1175,151.268071,-33.794883
SYDNEY,NSW,1176,151.268071,-33.794883
SYDNEY,NSW,1177,151.268071,-33.794883
SYDNEY,NSW,1178,151.268071,-33.794883
SYDNEY,NSW,1179,151.268071,-33.794883
SYDNEY,NSW,1180,151.268071,-33.794883
SYDNEY,NSW,1181,151.268071,-33.794883
SYDNEY,NSW,1182,151.268071,-33.794883
SYDNEY,NSW,1183,151.268071,-33.794883
SYDNEY,NSW,1184,151.268071,-33.794883
SYDNEY,NSW,1185,151.268071,-33.794883
SYDNEY,NSW,1186,151.268071,-33.794883
SYDNEY,NSW,1187,151.268071,-33.794883
SYDNEY,NSW,1188,151.268071,-33.794883
SYDNEY,NSW,1189,151.268071,-33.794883
SYDNEY,NSW,1190,151.268071,-33.794883
SYDNEY,NSW,1191,151.268071,-33.794883
SYDNEY,NSW,1192,147.685283,-34.790684
SYDNEY,NSW,1193,151.268071,-33.794883
SYDNEY,NSW,1194,151.268071,-33.794883
SYDNEY,NSW,1195,151.268071,-33.794883
SYDNEY,NSW,1196,151.268071,-33.794883
SYDNEY,NSW,1197,151.268071,-33.794883
SYDNEY,NSW,1198,151.268071,-33.794883
SYDNEY,NSW,1199,151.268071,-33.794883
SYDNEY,NSW,1201,151.268071,-33.794883
SYDNEY,NSW,1202,151.268071,-33.794883
SYDNEY,NSW,1203,151.268071,-33.794883
SYDNEY,NSW,1205,151.268071,-33.794883
SYDNEY,NSW,1207,151.268071,-33.794883
HAYMARKET,NSW,1208,151.659454,-29.816475
AUSTRALIA SQUARE,NSW,1209,151.176251,-33.891788
AUSTRALIA SQUARE,NSW,1210,151.176251,-33.891788
AUSTRALIA SQUARE,NSW,1211,151.176251,-33.891788
AUSTRALIA SQUARE,NSW,1212,151.176251,-33.891788
AUSTRALIA SQUARE,NSW,1213,151.176251,-33.891788
AUSTRALIA SQUARE,NSW,1214,151.176251,-33.891788
AUSTRALIA SQUARE,NSW,1215,151.176251,-33.891788
GROSVENOR PLACE,NSW,1216,151.034025,-33.741311
GROSVENOR PLACE,NSW,1217,151.034025,-33.741311
GROSVENOR PLACE,NSW,1218,151.034025,-33.741311
GROSVENOR PLACE,NSW,1219,151.034025,-33.741311
GROSVENOR PLACE,NSW,1220,151.034025,-33.741311
ROYAL EXCHANGE,NSW,1221,151.207905,-33.86533
ROYAL EXCHANGE,NSW,1222,151.207905,-33.86533
ROYAL EXCHANGE,NSW,1223,151.207905,-33.86533
ROYAL EXCHANGE,NSW,1224,151.207905,-33.86533
ROYAL EXCHANGE,NSW,1225,151.207905,-33.86533
QUEEN VICTORIA BUILDING,NSW,1226,151.206708,-33.871749
QUEEN VICTORIA BUILDING,NSW,1227,151.206708,-33.871749
QUEEN VICTORIA BUILDING,NSW,1228,151.206708,-33.871749
QUEEN VICTORIA BUILDING,NSW,1229,151.206708,-33.871749
QUEEN VICTORIA BUILDING,NSW,1230,151.206708,-33.871749
SYDNEY SOUTH,NSW,1231,151.042528,-33.815551
SYDNEY SOUTH,NSW,1232,151.042528,-33.815551
SYDNEY SOUTH,NSW,1233,151.042528,-33.815551
SYDNEY SOUTH,NSW,1234,151.042528,-33.815551
SYDNEY SOUTH,NSW,1235,151.042528,-33.815551
HAYMARKET,NSW,1236,151.659454,-29.816475
HAYMARKET,NSW,1237,151.659454,-29.816475
HAYMARKET,NSW,1238,151.659454,-29.816475
HAYMARKET,NSW,1239,151.659454,-29.816475
HAYMARKET,NSW,1240,151.659454,-29.816475
SYDNEY,NSW,1291,151.268071,-33.794883
SYDNEY,NSW,1292,151.268071,-33.794883
SYDNEY,NSW,1293,151.268071,-33.794883
SYDNEY,NSW,1294,151.268071,-33.794883
SYDNEY,NSW,1295,151.268071,-33.794883
SYDNEY,NSW,1296,151.268071,-33.794883
SYDNEY,NSW,1297,151.268071,-33.794883
SYDNEY,NSW,1298,151.268071,-33.794883
SYDNEY,NSW,1299,151.268071,-33.794883
DARLINGHURST,NSW,1300,151.220876,-33.877331
EASTERN SUBURBS MC,NSW,1314,151.21,-33.9508
POTTS POINT,NSW,1335,151.117575,-33.82269
KINGS CROSS,NSW,1340,148.021014,-35.537721
WOOLLAHRA,NSW,1350,151.240508,-33.88871
BONDI JUNCTION,NSW,1355,151.262502,-33.893739
DOUBLE BAY,NSW,1360,151.241938,-33.87584
BROADWAY,NSW,1401,151.199825,-33.884217
CHULLORA,NSW,1405,151.0477059,-33.89194485
SOUTHERN SUBURBS MC,NSW,1419,151.094,-34.0641
STRAWBERRY HILLS,NSW,1420,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1422,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1423,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1424,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1425,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1426,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1427,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1428,150.931838,-33.726098
STRAWBERRY HILLS,NSW,1429,150.931838,-33.726098
EVELEIGH,NSW,1430,151.199489,-33.890232
ALEXANDRIA,NSW,1435,151.108248,-33.711785
WATERLOO,NSW,1440,151.057914,-33.902836
WATERLOO,NSW,1441,151.057914,-33.902836
ROSEBERY,NSW,1445,151.007691,-34.083089
CAMPERDOWN,NSW,1450,153.13679,-30.305815
BOTANY,NSW,1455,151.197644,-33.947087
MASCOT,NSW,1460,151.210791,-33.926669
KENSINGTON,NSW,1465,151.140735,-33.888549
UNSW SYDNEY,NSW,1466,151.234417,-33.906561
DRUMMOYNE,NSW,1470,151.151958,-33.842999
MARRICKVILLE,NSW,1475,151.15334,-33.90911
MARRICKVILLE,NSW,1476,151.15334,-33.90911
KINGSGROVE,NSW,1480,151.100027,-33.935923
HURSTVILLE BC,NSW,1481,151.101,-33.9646
KINGSGROVE DC,NSW,1484,151.101,-33.9386
KOGARAH,NSW,1485,151.140345,-33.974354
MIRANDA,NSW,1490,151.107201,-34.035878
HURSTVILLE,NSW,1493,151.088939,-33.975869
CARINGBAH,NSW,1495,151.123943,-34.046927
SUTHERLAND,NSW,1499,151.0622,-34.015705
WEST CHATSWOOD,NSW,1515,151.207261,-33.824607
NORTHBRIDGE,NSW,1560,151.214797,-33.812636
MILSONS POINT,NSW,1565,151.193071,-33.865367
ARTARMON,NSW,1570,151.192733,-33.808087
CROWS NEST,NSW,1585,151.20085,-33.83459
ST LEONARDS,NSW,1590,151.468652,-33.292001
LANE COVE,NSW,1595,151.187955,-33.791875
LANE COVE,NSW,1597,151.187955,-33.791875
LANE COVE DC,NSW,1602,151.166,-33.8148
HORNSBY,NSW,1630,151.099812,-33.707684
HORNSBY WESTFIELD,NSW,1635,151.101,-33.7046
FRENCHS FOREST,NSW,1639,151.246751,-33.793137
FRENCHS FOREST,NSW,1640,151.246751,-33.793137
MANLY,NSW,1655,151.505125,-33.329799
MONA VALE,NSW,1658,151.216799,-33.698773
MONA VALE,NSW,1660,151.216799,-33.698773
NORTH RYDE,NSW,1670,151.12,-33.7932
NORTH RYDE BC,NSW,1670,151.12,-33.7932
GLADESVILLE,NSW,1675,151.139681,-33.833033
RYDE,NSW,1680,151.137807,-33.761498
WEST RYDE,NSW,1685,151.09064,-33.80406
ERMINGTON,NSW,1700,151.206982,-33.950299
EPPING,NSW,1710,151.116696,-33.78417
PENNANT HILLS,NSW,1715,151.049106,-33.758433
SEVEN HILLS,NSW,1730,150.966912,-33.760263
PARRAMATTA,NSW,1740,151.139472,-33.886166
PARRAMATTA,NSW,1741,151.139472,-33.886166
NORTH PARRAMATTA,NSW,1750,151.023102,-33.857053
BAULKHAM HILLS,NSW,1755,150.968177,-33.767239
CASTLE HILL,NSW,1765,151.030535,-33.735906
PENNANT HILLS,NSW,1771,151.049106,-33.758433
SEVEN HILLS MC,NSW,1781,150.932,-33.7779
ST MARYS,NSW,1790,151.19554,-33.859047
ASHFIELD,NSW,1800,151.124008,-33.887602
BURWOOD,NSW,1805,151.10082,-33.891556
SILVERWATER,NSW,1811,151.051375,-33.82328
STRATHFIELD,NSW,1819,151.093326,-33.877139
LIDCOMBE,NSW,1825,151.044768,-33.872483
GRANVILLE,NSW,1830,150.948582,-33.859289
GRANVILLE,NSW,1831,150.948582,-33.859289
AUBURN,NSW,1835,151.023796,-33.883928
WETHERILL PARK,NSW,1851,150.911,-33.8498
WETHERILL PARK DC,NSW,1851,150.911,-33.8498
FAIRFIELD,NSW,1860,150.961124,-33.850457
LIVERPOOL,NSW,1871,151.103632,-33.888327
MOOREBANK,NSW,1874,150.9413383,-33.93566973
MOOREBANK,NSW,1875,150.9413383,-33.93566973
BANKSTOWN,NSW,1885,151.024581,-33.907417
BANKSTOWN,NSW,1888,151.024581,-33.907417
INGLEBURN,NSW,1890,150.802088,-33.960035
MILPERRA,NSW,1891,151.000183,-33.932221
BARANGAROO,NSW,2000,151.2015802,-33.86051951
DARLING HARBOUR,NSW,2000,151.256649,-33.859953
DAWES POINT,NSW,2000,151.256649,-33.859953
HAYMARKET,NSW,2000,151.256649,-33.859953
MILLERS POINT,NSW,2000,151.256649,-33.859953
PARLIAMENT HOUSE,NSW,2000,151.256649,-33.859953
SYDNEY,NSW,2000,151.256649,-33.859953
SYDNEY SOUTH,NSW,2000,151.256649,-33.859953
THE ROCKS,NSW,2000,151.256649,-33.859953
SYDNEY,NSW,2001,151.268071,-33.794883
WORLD SQUARE,NSW,2002,151.2069237,-33.8771211
ALEXANDRIA MC,NSW,2004,151.19,-33.908
EASTERN SUBURBS MC,NSW,2004,151.21,-33.9508
THE UNIVERSITY OF SYDNEY,NSW,2006,151.186507,-33.889219
BROADWAY,NSW,2007,151.19665,-33.883189
ULTIMO,NSW,2007,151.19665,-33.883189
CHIPPENDALE,NSW,2008,151.193858,-33.891146
DARLINGTON,NSW,2008,151.193858,-33.891146
GOLDEN GROVE,NSW,2008,151.193858,-33.891146
DARLING ISLAND,NSW,2009,151.193055,-33.871222
PYRMONT,NSW,2009,151.193055,-33.871222
DARLINGHURST,NSW,2010,151.212262,-33.884119
SURRY HILLS,NSW,2010,151.212262,-33.884119
TAYLOR SQUARE,NSW,2010,151.212262,-33.884119
ELIZABETH BAY,NSW,2011,151.221626,-33.873599
HMAS KUTTABUL,NSW,2011,151.221626,-33.873599
KINGS CROSS,NSW,2011,151.221626,-33.873599
POTTS POINT,NSW,2011,151.221626,-33.873599
RUSHCUTTERS BAY,NSW,2011,151.221626,-33.873599
WOOLLOOMOOLOO,NSW,2011,151.221626,-33.873599
STRAWBERRY HILLS,NSW,2012,150.931838,-33.726098
STRAWBERRY HILLS,NSW,2013,150.931838,-33.726098
ALEXANDRIA,NSW,2015,151.194825,-33.910105
BEACONSFIELD,NSW,2015,151.194825,-33.910105
EVELEIGH,NSW,2015,151.194825,-33.910105
REDFERN,NSW,2016,151.206211,-33.894912
WATERLOO,NSW,2017,151.206316,-33.903892
WATERLOO DC,NSW,2017,151.206,-33.9003
ZETLAND,NSW,2017,151.206316,-33.903892
EASTLAKES,NSW,2018,151.202697,-33.9233
ROSEBERY,NSW,2018,151.202697,-33.9233
BANKSMEADOW,NSW,2019,151.207285,-33.946923
BOTANY,NSW,2019,151.207285,-33.946923
MASCOT,NSW,2020,151.176775,-33.936179
SYDNEY DOMESTIC AIRPORT,NSW,2020,151.176775,-33.936179
SYDNEY INTERNATIONAL AIRPORT,NSW,2020,151.176775,-33.936179
CENTENNIAL PARK,NSW,2021,151.227236,-33.895705
MOORE PARK,NSW,2021,151.227236,-33.895705
PADDINGTON,NSW,2021,151.227236,-33.895705
BONDI JUNCTION,NSW,2022,151.245049,-33.896401
BONDI JUNCTION PLAZA,NSW,2022,151.245049,-33.896401
QUEENS PARK,NSW,2022,151.245049,-33.896401
BELLEVUE HILL,NSW,2023,151.25591,-33.884685
BRONTE,NSW,2024,151.259392,-33.904414
CHARING CROSS,NSW,2024,151.259392,-33.904414
WAVERLEY,NSW,2024,151.259392,-33.904414
WOOLLAHRA,NSW,2025,151.240508,-33.88871
BEN BUCKLER,NSW,2026,151.268968,-33.891041
BONDI,NSW,2026,151.268968,-33.891041
BONDI BEACH,NSW,2026,151.268968,-33.891041
NORTH BONDI,NSW,2026,151.268968,-33.891041
TAMARAMA,NSW,2026,151.268968,-33.891041
DARLING POINT,NSW,2027,151.250494,-33.868972
EDGECLIFF,NSW,2027,151.250494,-33.868972
HMAS RUSHCUTTERS,NSW,2027,151.250494,-33.868972
POINT PIPER,NSW,2027,151.250494,-33.868972
DOUBLE BAY,NSW,2028,151.240965,-33.878413
ROSE BAY,NSW,2029,151.266989,-33.875709
DIAMOND BAY,NSW,2030,151.275977,-33.858378
DOVER HEIGHTS,NSW,2030,151.275977,-33.858378
HMAS WATSON,NSW,2030,151.275977,-33.858378
ROSE BAY NORTH,NSW,2030,151.275977,-33.858378
VAUCLUSE,NSW,2030,151.275977,-33.858378
WATSONS BAY,NSW,2030,151.275977,-33.858378
CLOVELLY,NSW,2031,151.239167,-33.914832
CLOVELLY WEST,NSW,2031,151.239167,-33.914832
RANDWICK,NSW,2031,151.239167,-33.914832
RANDWICK DC,NSW,2031,151.242,-33.9132
ST PAULS,NSW,2031,151.239167,-33.914832
DACEYVILLE,NSW,2032,151.223936,-33.930314
KINGSFORD,NSW,2032,151.223936,-33.930314
KENSINGTON,NSW,2033,151.218435,-33.91139
COOGEE,NSW,2034,151.252171,-33.929096
SOUTH COOGEE,NSW,2034,151.252171,-33.929096
MAROUBRA,NSW,2035,151.241292,-33.945635
MAROUBRA SOUTH,NSW,2035,151.241292,-33.945635
PAGEWOOD,NSW,2035,151.241292,-33.945635
CHIFLEY,NSW,2036,151.237844,-33.969624
EASTGARDENS,NSW,2036,151.237844,-33.969624
HILLSDALE,NSW,2036,151.237844,-33.969624
LA PEROUSE,NSW,2036,151.237844,-33.969624
LITTLE BAY,NSW,2036,151.237844,-33.969624
MALABAR,NSW,2036,151.237844,-33.969624
MATRAVILLE,NSW,2036,151.237844,-33.969624
PHILLIP BAY,NSW,2036,151.237844,-33.969624
PORT BOTANY,NSW,2036,151.237844,-33.969624
FOREST LODGE,NSW,2037,151.184458,-33.880179
GLEBE,NSW,2037,151.184458,-33.880179
ANNANDALE,NSW,2038,151.170165,-33.881624
ROZELLE,NSW,2039,151.171915,-33.867187
LEICHHARDT,NSW,2040,151.156819,-33.878774
LILYFIELD,NSW,2040,151.156819,-33.878774
BALMAIN,NSW,2041,151.180095,-33.858556
BALMAIN EAST,NSW,2041,151.180095,-33.858556
BIRCHGROVE,NSW,2041,151.180095,-33.858556
ENMORE,NSW,2042,151.175354,-33.900649
NEWTOWN,NSW,2042,151.175354,-33.900649
ERSKINEVILLE,NSW,2043,151.184665,-33.903521
ST PETERS,NSW,2044,151.17074,-33.920698
ST PETERS DC,NSW,2044,151.177,-33.9195
SYDENHAM,NSW,2044,151.17074,-33.920698
TEMPE,NSW,2044,151.17074,-33.920698
HABERFIELD,NSW,2045,151.138684,-33.879301
ABBOTSFORD,NSW,2046,151.133865,-33.866044
CANADA BAY,NSW,2046,151.133865,-33.866044
CHISWICK,NSW,2046,151.133865,-33.866044
FIVE DOCK,NSW,2046,151.133865,-33.866044
RODD POINT,NSW,2046,151.133865,-33.866044
RUSSELL LEA,NSW,2046,151.133865,-33.866044
WAREEMBA,NSW,2046,151.133865,-33.866044
DRUMMOYNE,NSW,2047,151.165735,-33.853924
STANMORE,NSW,2048,151.16564,-33.89418
WESTGATE,NSW,2048,151.16564,-33.89418
LEWISHAM,NSW,2049,151.15085,-33.897219
PETERSHAM,NSW,2049,151.15085,-33.897219
PETERSHAM NORTH,NSW,2049,151.15085,-33.897219
CAMPERDOWN,NSW,2050,151.17598,-33.89037
MISSENDEN ROAD,NSW,2050,151.17598,-33.89037
UNSW SYDNEY,NSW,2052,151.234417,-33.906561
NORTH SYDNEY,NSW,2055,151.104935,-33.802837
CHATSWOOD,NSW,2057,151.1899,-33.791988
NORTHERN SUBURBS MC,NSW,2058,146.921,-31.2532
NORTH SYDNEY,NSW,2059,151.104935,-33.802837
HMAS PLATYPUS,NSW,2060,151.204557,-33.839863
HMAS WATERHEN,NSW,2060,151.204557,-33.839863
LAVENDER BAY,NSW,2060,151.204557,-33.839863
MCMAHONS POINT,NSW,2060,151.204557,-33.839863
NORTH SYDNEY,NSW,2060,151.204557,-33.839863
NORTH SYDNEY SHOPPINGWORLD,NSW,2060,151.204557,-33.839863
WAVERTON,NSW,2060,151.204557,-33.839863
KIRRIBILLI,NSW,2061,151.212372,-33.848785
MILSONS POINT,NSW,2061,151.212372,-33.848785
CAMMERAY,NSW,2062,151.21246,-33.822837
NORTHBRIDGE,NSW,2063,151.214797,-33.812636
ARTARMON,NSW,2064,151.183801,-33.813209
CROWS NEST,NSW,2065,151.192212,-33.828361
CROWS NEST DC,NSW,2065,151.205,-33.8261
GORE HILL,NSW,2065,151.192212,-33.828361
GREENWICH,NSW,2065,151.192212,-33.828361
NAREMBURN,NSW,2065,151.192212,-33.828361
ROYAL NORTH SHORE HOSPITAL,NSW,2065,151.192212,-33.828361
ST LEONARDS,NSW,2065,151.192212,-33.828361
WOLLSTONECRAFT,NSW,2065,151.192212,-33.828361
LANE COVE,NSW,2066,151.160912,-33.818641
LANE COVE NORTH,NSW,2066,151.160912,-33.818641
LANE COVE WEST,NSW,2066,151.160912,-33.818641
LINLEY POINT,NSW,2066,151.160912,-33.818641
LONGUEVILLE,NSW,2066,151.160912,-33.818641
NORTHWOOD,NSW,2066,151.160912,-33.818641
OSBORNE PARK,NSW,2066,151.160912,-33.818641
RIVERVIEW,NSW,2066,151.160912,-33.818641
CHATSWOOD,NSW,2067,151.17711,-33.798378
CHATSWOOD WEST,NSW,2067,151.17711,-33.798378
CASTLECRAG,NSW,2068,151.202715,-33.800881
MIDDLE COVE,NSW,2068,151.202715,-33.800881
NORTH WILLOUGHBY,NSW,2068,151.1973964,-33.79634382
WILLOUGHBY,NSW,2068,151.202715,-33.800881
WILLOUGHBY EAST,NSW,2068,151.206289,-33.79909157
WILLOUGHBY NORTH,NSW,2068,151.202715,-33.800881
CASTLE COVE,NSW,2069,151.195368,-33.780246
ROSEVILLE,NSW,2069,151.195368,-33.780246
ROSEVILLE CHASE,NSW,2069,151.195368,-33.780246
EAST LINDFIELD,NSW,2070,151.162007,-33.78042
LINDFIELD,NSW,2070,151.162007,-33.78042
LINDFIELD WEST,NSW,2070,151.162007,-33.78042
EAST KILLARA,NSW,2071,151.1814551,-33.75536381
KILLARA,NSW,2071,151.171738,-33.761834
GORDON,NSW,2072,151.153176,-33.754582
PYMBLE,NSW,2073,151.130278,-33.757296
WEST PYMBLE,NSW,2073,151.130278,-33.757296
BOBBIN HEAD,NSW,2074,151.123716,-33.735222
NORTH TURRAMURRA,NSW,2074,151.123716,-33.735222
SOUTH TURRAMURRA,NSW,2074,151.123716,-33.735222
TURRAMURRA,NSW,2074,151.123716,-33.735222
WARRAWEE,NSW,2074,151.123716,-33.735222
NORTH ST IVES,NSW,2075,151.16729,-33.723693
ST IVES,NSW,2075,151.16729,-33.723693
ST IVES CHASE,NSW,2075,151.16729,-33.723693
NORMANHURST,NSW,2076,151.108249,-33.723263
NORTH WAHROONGA,NSW,2076,151.1311234,-33.6977144
WAHROONGA,NSW,2076,151.108249,-33.723263
ASQUITH,NSW,2077,151.097508,-33.691922
HORNSBY,NSW,2077,151.097508,-33.691922
HORNSBY HEIGHTS,NSW,2077,151.097508,-33.691922
WAITARA,NSW,2077,151.097508,-33.691922
MOUNT COLAH,NSW,2079,151.112681,-33.666637
MOUNT KURING-GAI,NSW,2080,151.143563,-33.658174
BEROWRA,NSW,2081,151.150498,-33.619756
COWAN,NSW,2081,151.150498,-33.619756
BEROWRA CREEK,NSW,2082,151.138709,-33.54620871
BEROWRA HEIGHTS,NSW,2082,151.168984,-33.561858
BEROWRA WATERS,NSW,2082,151.168984,-33.561858
BAR POINT,NSW,2083,151.194452,-33.525322
BROOKLYN,NSW,2083,151.194452,-33.525322
CHEERO POINT,NSW,2083,151.1920435,-33.51046731
COGRA BAY,NSW,2083,151.194452,-33.525322
DANGAR ISLAND,NSW,2083,151.194452,-33.525322
MILSONS PASSAGE,NSW,2083,151.194452,-33.525322
MOONEY MOONEY,NSW,2083,151.194452,-33.525322
AKUNA BAY,NSW,2084,151.216929,-33.650999
COTTAGE POINT,NSW,2084,151.216929,-33.650999
DUFFYS FOREST,NSW,2084,151.216929,-33.650999
TERREY HILLS,NSW,2084,151.216929,-33.650999
BELROSE,NSW,2085,151.211719,-33.728782
BELROSE WEST,NSW,2085,151.211719,-33.728782
DAVIDSON,NSW,2085,151.211719,-33.728782
FRENCHS FOREST,NSW,2086,151.229211,-33.75185
FRENCHS FOREST EAST,NSW,2086,151.229211,-33.75185
FORESTVILLE,NSW,2087,151.210531,-33.766093
KILLARNEY HEIGHTS,NSW,2087,151.210531,-33.766093
MOSMAN,NSW,2088,151.243351,-33.830687
SPIT JUNCTION,NSW,2088,151.243351,-33.830687
KURRABA POINT,NSW,2089,151.2228263,-33.84149573
NEUTRAL BAY,NSW,2089,151.216869,-33.838021
NEUTRAL BAY JUNCTION,NSW,2089,151.216869,-33.838021
CREMORNE,NSW,2090,151.223094,-33.828949
CREMORNE JUNCTION,NSW,2090,151.223094,-33.828949
CREMORNE POINT,NSW,2090,151.223094,-33.828949
HMAS PENGUIN,NSW,2091,151.261,-33.8279
SEAFORTH,NSW,2092,151.241813,-33.796636
BALGOWLAH,NSW,2093,151.258069,-33.79315
BALGOWLAH HEIGHTS,NSW,2093,151.258069,-33.79315
CLONTARF,NSW,2093,151.258069,-33.79315
MANLY VALE,NSW,2093,151.258069,-33.79315
NORTH BALGOWLAH,NSW,2093,151.258069,-33.79315
FAIRLIGHT,NSW,2094,151.273242,-33.795227
MANLY,NSW,2095,151.294675,-33.815482
MANLY EAST,NSW,2095,151.294675,-33.815482
CURL CURL,NSW,2096,151.28494,-33.776781
FRESHWATER,NSW,2096,151.2849046,-33.77509122
HARBORD,NSW,2096,151.28494,-33.776781
QUEENSCLIFF,NSW,2096,151.28494,-33.776781
COLLAROY,NSW,2097,151.297895,-33.739577
COLLAROY BEACH,NSW,2097,151.297895,-33.739577
COLLAROY PLATEAU,NSW,2097,151.2907075,-33.73032061
COLLAROY PLATEAU WEST,NSW,2097,151.297895,-33.739577
LONG REEF,NSW,2097,151.297895,-33.739577
WHEELER HEIGHTS,NSW,2097,151.297895,-33.739577
CROMER,NSW,2099,151.279999,-33.748914
CROMER HEIGHTS,NSW,2099,151.279999,-33.748914
DEE WHY,NSW,2099,151.279999,-33.748914
DEE WHY BEACH,NSW,2099,151.279999,-33.748914
NARRAWEENA,NSW,2099,151.279999,-33.748914
NORTH CURL CURL,NSW,2099,151.279999,-33.748914
WINGALA,NSW,2099,151.279999,-33.748914
ALLAMBIE,NSW,2100,151.257781,-33.766409
ALLAMBIE HEIGHTS,NSW,2100,151.257781,-33.766409
BEACON HILL,NSW,2100,151.257781,-33.766409
BROOKVALE,NSW,2100,151.257781,-33.766409
NORTH MANLY,NSW,2100,151.257781,-33.766409
OXFORD FALLS,NSW,2100,151.257781,-33.766409
WARRINGAH MALL,NSW,2100,151.257781,-33.766409
ELANORA HEIGHTS,NSW,2101,151.27114,-33.707117
INGLESIDE,NSW,2101,151.27114,-33.707117
NARRABEEN,NSW,2101,151.27114,-33.707117
NARRABEEN PENINSULA,NSW,2101,151.27114,-33.707117
NORTH NARRABEEN,NSW,2101,151.27114,-33.707117
WARRIEWOOD,NSW,2102,151.290953,-33.689941
WARRIEWOOD DC,NSW,2102,151.301,-33.694
WARRIEWOOD SHOPPING SQUARE,NSW,2102,151.290953,-33.689941
MONA VALE,NSW,2103,151.302825,-33.679336
BAYVIEW,NSW,2104,151.290921,-33.664921
CHURCH POINT,NSW,2105,151.278293,-33.642202
ELVINA BAY,NSW,2105,151.278293,-33.642202
LOVETT BAY,NSW,2105,151.278293,-33.642202
MCCARRS CREEK,NSW,2105,151.2761086,-33.64341347
MORNING BAY,NSW,2105,151.2815376,-33.62434025
SCOTLAND ISLAND,NSW,2105,151.278293,-33.642202
NEWPORT,NSW,2106,151.314599,-33.660707
NEWPORT BEACH,NSW,2106,151.314599,-33.660707
AVALON,NSW,2107,151.323289,-33.634816
AVALON BEACH,NSW,2107,151.323289,-33.634816
BILGOLA,NSW,2107,151.323289,-33.634816
BILGOLA BEACH,NSW,2107,151.323289,-33.634816
BILGOLA PLATEAU,NSW,2107,151.323289,-33.634816
CAREEL BAY,NSW,2107,151.323289,-33.634816
CLAREVILLE,NSW,2107,151.323289,-33.634816
PARADISE BEACH,NSW,2107,151.323289,-33.634816
TAYLORS POINT,NSW,2107,151.323289,-33.634816
WHALE BEACH,NSW,2107,151.323289,-33.634816
COASTERS RETREAT,NSW,2108,151.322759,-33.60382
CURRAWONG BEACH,NSW,2108,151.322759,-33.60382
GREAT MACKEREL BEACH,NSW,2108,151.322759,-33.60382
MORNING BAY,NSW,2108,151.322759,-33.60382
PALM BEACH,NSW,2108,151.322759,-33.60382
THE BASIN,NSW,2108,151.322759,-33.60382
MACQUARIE UNIVERSITY,NSW,2109,151.113473,-33.771558
HUNTERS HILL,NSW,2110,151.149126,-33.836102
HUNTERS HILL WEST,NSW,2110,151.149126,-33.836102
WOOLWICH,NSW,2110,151.149126,-33.836102
BORONIA PARK,NSW,2111,151.124488,-33.829953
GLADESVILLE,NSW,2111,151.124488,-33.829953
HENLEY,NSW,2111,151.124488,-33.829953
HUNTLEYS COVE,NSW,2111,151.124488,-33.829953
HUNTLEYS POINT,NSW,2111,151.124488,-33.829953
MONASH PARK,NSW,2111,151.124488,-33.829953
TENNYSON POINT,NSW,2111,151.124488,-33.829953
DENISTONE EAST,NSW,2112,151.108447,-33.81658
PUTNEY,NSW,2112,151.108447,-33.81658
RYDE,NSW,2112,151.108447,-33.81658
BLENHEIM ROAD,NSW,2113,151.130233,-33.79419
EAST RYDE,NSW,2113,151.130233,-33.79419
MACQUARIE CENTRE,NSW,2113,151.130233,-33.79419
MACQUARIE PARK,NSW,2113,151.130233,-33.79419
NORTH RYDE,NSW,2113,151.130233,-33.79419
DENISTONE,NSW,2114,151.084181,-33.810991
DENISTONE WEST,NSW,2114,151.084181,-33.810991
MEADOWBANK,NSW,2114,151.084181,-33.810991
MELROSE PARK,NSW,2114,151.084181,-33.810991
WEST RYDE,NSW,2114,151.084181,-33.810991
ERMINGTON,NSW,2115,151.059845,-33.813106
RYDALMERE,NSW,2116,151.036941,-33.814368
DUNDAS,NSW,2117,151.04218,-33.797127
DUNDAS VALLEY,NSW,2117,151.04218,-33.797127
OATLANDS,NSW,2117,151.04218,-33.797127
TELOPEA,NSW,2117,151.04218,-33.797127
CARLINGFORD,NSW,2118,151.043518,-33.775596
CARLINGFORD COURT,NSW,2118,151.043518,-33.775596
CARLINGFORD NORTH,NSW,2118,151.043518,-33.775596
KINGSDENE,NSW,2118,151.043518,-33.775596
BEECROFT,NSW,2119,151.064176,-33.755499
CHELTENHAM,NSW,2119,151.064176,-33.755499
PENNANT HILLS,NSW,2120,151.07359,-33.731105
THORNLEIGH,NSW,2120,151.07359,-33.731105
WESTLEIGH,NSW,2120,151.07359,-33.731105
EPPING,NSW,2121,151.079919,-33.774145
